['40389', 'NIFTY-Apr2024-21300-CE', '2024-04-18 14:30:00', '21300', 'CE', [885.0, 885.0, 885.0, 885.0, 885.0, 885.0, 885.0, 885.0, 885.0, 788.9, 788.9, 788.9, 788.9, 788.9, 788.9, 820.4, 820.4, 843.48, 843.48, 843.48, 843.48, 843.48, 843.48, 843.48]]
['40391', 'NIFTY-Apr2024-21300-PE', '2024-04-18 14:30:00', '21300', 'PE', [1.95, 1.55, 1.4, 1.4, 1.35, 1.25, 1.35, 1.3, 1.4, 1.5, 1.3, 1.35, 1.4, 1.25, 1.3, 1.5, 1.5, 1.45, 1.35, 1.35, 1.0, 1.05, 0.95, 0.9]]
['40392', 'NIFTY-Apr2024-21350-CE', '2024-04-18 14:30:00', '21350', 'CE', [801.75, 801.75, 801.75, 836.45, 836.45, 823.2, 823.2, 823.2, 823.2, 775.0, 775.0, 775.0, 749.7, 749.7, 749.7, 749.7, 749.7, 749.7, 749.7, 749.7, 784.68, 784.68, 784.68, 784.68]]
['40393', 'NIFTY-Apr2024-21350-PE', '2024-04-18 14:30:00', '21350', 'PE', [2.15, 1.65, 1.45, 1.5, 1.45, 1.35, 1.45, 1.4, 1.4, 1.55, 1.35, 1.35, 1.35, 1.3, 1.3, 1.6, 1.55, 1.5, 1.35, 1.4, 1.05, 1.05, 1.05, 1.6]]
['40488', 'NIFTY-Apr2024-21400-CE', '2024-04-18 14:30:00', '21400', 'CE', [775.0, 782.0, 781.9, 795.0, 795.0, 795.0, 790.75, 790.75, 758.7, 754.8, 748.9, 741.95, 741.95, 741.95, 741.95, 704.4, 726.4, 739.15, 731.5, 736.9, 723.7, 723.7, 755.52, 755.52]]
['40489', 'NIFTY-Apr2024-21400-PE', '2024-04-18 14:30:00', '21400', 'PE', [2.5, 1.9, 1.65, 1.65, 1.6, 1.65, 1.65, 1.65, 1.7, 1.75, 1.5, 1.55, 1.65, 1.5, 1.6, 1.8, 1.75, 1.85, 1.55, 1.65, 1.35, 1.25, 1.25, 1.4]]
['40493', 'NIFTY-Apr2024-21450-CE', '2024-04-18 14:30:00', '21450', 'CE', [736.15, 736.15, 736.15, 736.15, 736.15, 736.15, 736.15, 736.15, 736.15, 736.15, 736.15, 736.15, 686.25, 686.25, 686.25, 650.9, 686.1, 686.1, 686.1, 686.1, 686.1, 686.1, 686.1, 710.7]]
['40495', 'NIFTY-Apr2024-21450-PE', '2024-04-18 14:30:00', '21450', 'PE', [2.9, 2.15, 1.9, 1.85, 1.9, 1.8, 1.85, 1.75, 1.8, 1.95, 1.65, 1.8, 1.9, 1.75, 1.9, 2.2, 2.05, 2.1, 1.7, 1.85, 1.5, 1.45, 1.6, 1.85]]
['40531', 'NIFTY-Apr2024-21500-CE', '2024-04-18 14:30:00', '21500', 'CE', [695.0, 692.2, 690.2, 684.25, 696.6, 693.85, 687.0, 685.45, 688.0, 660.0, 665.0, 634.6, 623.7, 637.75, 608.0, 602.0, 622.4, 630.1, 644.25, 621.0, 628.35, 624.05, 672.0, 677.0]]
['40534', 'NIFTY-Apr2024-21500-PE', '2024-04-18 14:30:00', '21500', 'PE', [3.35, 2.55, 2.2, 2.2, 2.2, 2.1, 2.15, 2.1, 2.1, 2.2, 1.95, 2.15, 2.35, 2.1, 2.4, 2.65, 2.45, 2.5, 2.0, 2.25, 1.8, 1.8, 2.05, 1.75]]
['40535', 'NIFTY-Apr2024-21550-CE', '2024-04-18 14:30:00', '21550', 'CE', [637.8, 637.8, 667.25, 620.2, 651.0, 651.0, 629.75, 629.75, 629.75, 629.2, 602.65, 602.65, 585.0, 585.0, 585.0, 544.05, 582.4, 588.8, 588.8, 572.25, 584.2, 584.2, 625.5, 609.3]]
['40541', 'NIFTY-Apr2024-21550-PE', '2024-04-18 14:30:00', '21550', 'PE', [4.0, 3.1, 2.65, 2.6, 2.7, 2.6, 2.5, 2.35, 2.35, 2.5, 2.15, 2.55, 2.7, 2.45, 2.95, 3.3, 3.0, 3.0, 2.3, 2.6, 2.15, 2.3, 2.45, 2.55]]
['40574', 'NIFTY-Apr2024-21600-CE', '2024-04-18 14:30:00', '21600', 'CE', [583.8, 587.25, 586.7, 605.0, 587.0, 595.0, 592.25, 592.25, 580.7, 562.05, 560.3, 550.0, 528.5, 516.7, 486.75, 506.3, 530.4, 542.7, 545.75, 533.6, 526.0, 527.9, 573.15, 556.52]]
['40577', 'NIFTY-Apr2024-21600-PE', '2024-04-18 14:30:00', '21600', 'PE', [4.7, 3.75, 3.25, 3.2, 3.4, 3.15, 3.0, 2.85, 2.85, 3.05, 2.7, 3.15, 3.4, 3.05, 3.7, 4.2, 3.8, 3.75, 2.75, 3.15, 2.7, 3.1, 3.1, 2.05]]
