41555,BANKNIFTY-May2024-47200-PE,2024-05-22 14:30:00,47200,PE
41556,BANKNIFTY-May2024-47300-CE,2024-05-22 14:30:00,47300,CE
41557,BANKNIFTY-May2024-47300-PE,2024-05-22 14:30:00,47300,PE
41558,BANKNIFTY-May2024-47400-CE,2024-05-22 14:30:00,47400,CE
41561,BANKNIFTY-May2024-47400-PE,2024-05-22 14:30:00,47400,PE
41568,BANKNIFTY-May2024-47500-CE,2024-05-22 14:30:00,47500,CE
41569,BANKNIFTY-May2024-47500-PE,2024-05-22 14:30:00,47500,PE
41572,BANKNIFTY-May2024-47600-CE,2024-05-22 14:30:00,47600,CE
41573,BANKNIFTY-May2024-47600-PE,2024-05-22 14:30:00,47600,PE
41574,BANKNIFTY-May2024-47700-CE,2024-05-22 14:30:00,47700,CE
41576,BANKNIFTY-May2024-47700-PE,2024-05-22 14:30:00,47700,PE
41577,BANKNIFTY-May2024-47800-CE,2024-05-22 14:30:00,47800,CE
41610,BANKNIFTY-May2024-47800-PE,2024-05-22 14:30:00,47800,PE
41615,BANKNIFTY-May2024-47900-CE,2024-05-22 14:30:00,47900,CE
41616,BANKNIFTY-May2024-47900-PE,2024-05-22 14:30:00,47900,PE
41617,BANKNIFTY-May2024-48000-CE,2024-05-22 14:30:00,48000,CE
41620,BANKNIFTY-May2024-48000-PE,2024-05-22 14:30:00,48000,PE
41621,BANKNIFTY-May2024-48100-CE,2024-05-22 14:30:00,48100,CE
41638,BANKNIFTY-May2024-48100-PE,2024-05-22 14:30:00,48100,PE
41639,BANKNIFTY-May2024-48200-CE,2024-05-22 14:30:00,48200,CE
41642,BANKNIFTY-May2024-48200-PE,2024-05-22 14:30:00,48200,PE
41644,BANKNIFTY-May2024-48300-CE,2024-05-22 14:30:00,48300,CE
41645,BANKNIFTY-May2024-48300-PE,2024-05-22 14:30:00,48300,PE
41646,BANKNIFTY-May2024-48400-CE,2024-05-22 14:30:00,48400,CE
41647,BANKNIFTY-May2024-48400-PE,2024-05-22 14:30:00,48400,PE
41653,BANKNIFTY-May2024-48500-CE,2024-05-22 14:30:00,48500,CE
41666,BANKNIFTY-May2024-48500-PE,2024-05-22 14:30:00,48500,PE
41667,BANKNIFTY-May2024-48600-CE,2024-05-22 14:30:00,48600,CE
41671,BANKNIFTY-May2024-48600-PE,2024-05-22 14:30:00,48600,PE
41674,BANKNIFTY-May2024-48700-CE,2024-05-22 14:30:00,48700,CE
41677,BANKNIFTY-May2024-48700-PE,2024-05-22 14:30:00,48700,PE
41678,BANKNIFTY-May2024-48800-CE,2024-05-22 14:30:00,48800,CE
41679,BANKNIFTY-May2024-48800-PE,2024-05-22 14:30:00,48800,PE
41680,BANKNIFTY-May2024-48900-CE,2024-05-22 14:30:00,48900,CE
41694,BANKNIFTY-May2024-48900-PE,2024-05-22 14:30:00,48900,PE
41695,BANKNIFTY-May2024-49000-CE,2024-05-22 14:30:00,49000,CE
41698,BANKNIFTY-May2024-49000-PE,2024-05-22 14:30:00,49000,PE
41699,BANKNIFTY-May2024-49100-CE,2024-05-22 14:30:00,49100,CE
41710,BANKNIFTY-May2024-49100-PE,2024-05-22 14:30:00,49100,PE
